date,time_of_day,crime_type,location,latitude,longitude,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity
28.10.2000,16:54:46,Embezzlement,Kamakshipalya,13.0402,77.1298,Female,46,Female,36,Knife,Major,Snow,4,Drug Offense
21.10.2000,04:38:17,Vandalism,Koramangala,13.4906,77.4821,Male,20,Female,36,Gun,Major,Clear,27,Robbery
08.10.2000,19:23:30,Vandalism,Yelahanka,13.112,77.6637,Other,35,Other,25,None,Fatal,Snow,35,Theft
02.10.2000,17:11:45,Burglary,HSR Layout,13.0235,77.5479,Other,41,Other,46,Gun,Major,Snow,35,Embezzlement
14.11.2000,22:33:58,Fraud,Whitefield,12.9592,77.8875,Female,41,Female,46,None,Minor,Rain,39,None
24.11.2000,23:07:55,Robbery,Koramangala,12.7071,77.6577,Other,60,Other,27,None,None,Clear,34,Drug Offense
17.11.2000,14:47:52,Theft,Bellandur,13.0578,77.615,Other,27,Female,37,Knife,Major,Snow,4,None
05.11.2000,09:46:43,Fraud,Whitefield,13.0836,77.5076,Other,31,Other,55,Gun,Fatal,Partly Cloudy,25,Embezzlement
01.11.2000,04:30:00,Drug Offense,JP Nagar,12.8854,77.0256,Other,24,Other,20,Gun,Fatal,Partly Cloudy,34,Embezzlement
10.11.2000,07:27:56,Forgery,Whitefield,13.7545,77.8229,Female,22,Other,61,Blunt Object,None,Clear,18,Embezzlement
23.11.2000,05:01:25,Fraud,Yelahanka,12.963,77.5323,Female,59,Other,55,Knife,Major,Clear,17,Assault
06.11.2000,15:54:51,Robbery,Bellandur,13.1081,77.4076,Female,30,Female,51,Gun,Major,Partly Cloudy,21,Assault
10.11.2000,20:44:54,Burglary,Banashankari,12.8686,77.4809,Male,67,Female,35,Blunt Object,None,Snow,11,Burglary
21.11.2000,20:05:10,Assault,Jayanagar,12.9111,77.4338,Other,47,Female,53,Knife,Fatal,Overcast,8,Forgery
20.11.2000,08:07:36,Embezzlement,Electronic City,13.0851,77.6672,Female,63,Other,56,Gun,None,Snow,25,None
03.11.2000,02:18:12,Forgery,Koramangala,13.0839,77.214,Female,56,Female,39,None,Fatal,Overcast,11,Forgery
05.11.2000,20:12:42,Vandalism,Marathahalli,13.1756,77.529,Female,60,Other,57,None,Major,Overcast,19,Embezzlement
13.11.2000,19:59:53,Drug Offense,Koramangala,12.9443,77.4422,Other,68,Other,28,None,Fatal,Partly Cloudy,37,Embezzlement
12.11.2000,19:01:29,Fraud,Koramangala,12.7071,77.6194,Other,69,Female,27,Blunt Object,None,Partly Cloudy,4,None
25.11.2000,06:04:25,Robbery,Marathahalli,13.5798,77.6954,Male,42,Male,45,Gun,Minor,Rain,13,Theft
14.11.2000,17:49:48,Vandalism,Koramangala,12.5416,77.7148,Other,25,Female,20,Knife,Minor,Clear,31,Drug Offense
01.12.2000,03:31:57,Assault,HSR Layout,13.0578,77.8622,Male,42,Female,25,Gun,Minor,Clear,14,Burglary
22.12.2000,20:40:51,Drug Offense,Jayanagar,13.6186,77.7639,Female,62,Other,64,None,Major,Overcast,9,Fraud
10.12.2000,03:31:30,Theft,JP Nagar,13.0461,77.7249,Other,36,Female,58,Gun,Fatal,Partly Cloudy,26,Theft
21.12.2000,19:22:37,Vandalism,Yelahanka,13.1212,77.5457,Female,41,Other,61,Blunt Object,Minor,Snow,9,Burglary
11.12.2000,08:31:03,Theft,Electronic City,12.2605,77.0354,Female,45,Other,59,None,Fatal,Overcast,35,Burglary
27.12.2000,19:04:25,Assault,Jayanagar,12.9954,77.4645,Male,50,Female,18,Blunt Object,None,Partly Cloudy,18,Burglary
03.12.2000,17:13:38,Burglary,Yelahanka,12.8659,77.6352,Male,24,Other,67,None,Major,Overcast,30,Forgery
12.12.2000,10:20:36,Theft,HSR Layout,12.2408,77.5792,Female,66,Other,64,Knife,Major,Overcast,32,None
27.12.2000,16:34:22,Burglary,Bellandur,12.9462,77.8356,Male,55,Female,54,None,Minor,Clear,10,Forgery
01.12.2000,02:44:15,Robbery,Koramangala,12.9071,77.6902,Female,44,Other,27,Gun,Fatal,Partly Cloudy,23,Burglary
13.12.2000,00:10:48,Drug Offense,Indiranagar,13.9328,77.5011,Other,66,Male,55,Gun,None,Clear,27,Vandalism
11.12.2000,09:47:58,Robbery,JP Nagar,12.0677,77.561,Other,18,Other,18,Knife,None,Partly Cloudy,34,None
28.12.2000,21:10:00,Forgery,Yelahanka,13.03,77.6294,Female,28,Female,41,Gun,None,Clear,29,Theft
09.12.2000,10:42:55,Fraud,JP Nagar,12.8268,77.7331,Other,70,Other,61,Knife,Minor,Rain,22,Robbery
07.12.2000,03:43:08,Vandalism,Whitefield,13.0235,77.6369,Female,63,Male,60,Gun,Major,Overcast,6,Theft
04.12.2000,16:45:59,Burglary,Yelahanka,12.2237,77.4227,Female,19,Other,50,Knife,Minor,Partly Cloudy,30,Embezzlement
28.12.2000,20:02:15,Burglary,HSR Layout,13.112,77.3014,Other,70,Other,60,Gun,None,Overcast,38,Embezzlement
08.01.2001,13:41:46,Forgery,JP Nagar,13.007,77.5495,Male,20,Female,33,None,Fatal,Overcast,28,Assault
12.01.2001,01:17:37,Theft,Yelahanka,12.8043,77.449,Other,57,Male,29,Gun,None,Overcast,24,Assault
13.01.2001,03:18:19,Embezzlement,HSR Layout,13.0785,77.5111,Male,55,Male,50,Knife,Minor,Overcast,33,Robbery
27.01.2001,18:37:08,Theft,Marathahalli,13.1527,77.0016,Other,46,Female,55,None,Minor,Rain,12,Embezzlement
26.01.2001,18:54:03,Theft,Electronic City,13.0855,77.014,Male,55,Other,23,None,None,Clear,27,Fraud
13.01.2001,01:11:43,Theft,Jayanagar,12.9266,77.7942,Other,23,Male,65,Knife,None,Snow,25,Burglary
28.01.2001,09:47:58,Assault,JP Nagar,12.8765,77.6194,Other,64,Other,48,None,None,Overcast,23,None
02.01.2001,21:42:00,Forgery,JP Nagar,13.0482,77.4757,Other,26,Female,20,Gun,Major,Rain,32,Robbery
22.01.2001,14:52:11,Theft,Indiranagar,13.0559,77.2461,Other,47,Other,31,Knife,None,Snow,10,Forgery
22.01.2001,10:05:20,Robbery,Kamakshipalya,13.8437,77.4727,Female,25,Female,34,None,Fatal,Rain,3,Embezzlement
28.01.2001,13:17:09,Robbery,Yelahanka,13.7985,77.5665,Male,24,Other,44,Gun,Fatal,Snow,9,None
22.01.2001,07:20:34,Burglary,Bellandur,13.3997,77.783,Male,66,Male,46,Gun,None,Rain,15,Drug Offense
26.01.2001,18:49:19,Robbery,Banashankari,13.103,77.7132,Other,31,Other,40,Gun,Major,Clear,29,Theft
04.01.2001,19:26:05,Burglary,Koramangala,13.5346,77.5186,Male,57,Male,26,Knife,Minor,Snow,24,Forgery
15.01.2001,10:48:52,Drug Offense,Yelahanka,13.9637,77.7206,Female,68,Male,27,None,Major,Snow,29,Drug Offense
12.01.2001,05:57:34,Embezzlement,Marathahalli,12.9424,77.7764,Female,35,Other,32,Knife,Fatal,Rain,28,Vandalism
28.01.2001,02:45:59,Assault,HSR Layout,13.0462,77.4065,Male,33,Female,48,None,Major,Partly Cloudy,18,Vandalism
16.02.2001,18:49:58,Burglary,Kamakshipalya,13.1986,77.7295,Other,67,Male,62,Gun,Fatal,Partly Cloudy,7,Fraud
19.02.2001,12:08:43,Vandalism,Marathahalli,13.0705,77.4499,Other,25,Other,33,Knife,Minor,Overcast,30,Forgery
12.02.2001,04:24:32,Theft,Bellandur,12.8903,77.4336,Male,36,Male,29,Gun,Major,Clear,0,Theft
14.02.2001,10:37:20,Fraud,Banashankari,12.8251,77.5611,Other,53,Female,23,Gun,Minor,Clear,21,Fraud
09.02.2001,20:04:32,Forgery,Kamakshipalya,13.1039,77.5079,Female,41,Other,22,None,None,Snow,40,Forgery
27.02.2001,18:39:52,Fraud,HSR Layout,12.956,77.6665,Female,30,Female,68,None,Minor,Rain,38,Burglary
11.02.2001,07:49:36,Drug Offense,JP Nagar,13.1675,77.5838,Male,21,Other,65,Blunt Object,Minor,Snow,28,Burglary
03.02.2001,16:57:32,Vandalism,HSR Layout,12.456,77.4481,Female,20,Other,51,Knife,Minor,Partly Cloudy,16,Robbery
18.02.2001,02:59:32,Drug Offense,Bellandur,13.0366,77.4851,Female,43,Male,22,Blunt Object,Major,Partly Cloudy,23,Assault
23.02.2001,13:59:52,Embezzlement,Whitefield,13.1616,77.7713,Other,37,Male,21,None,Fatal,Snow,21,None
19.02.2001,11:33:30,Assault,Koramangala,13.2426,77.343,Other,53,Other,23,Blunt Object,Major,Overcast,10,Robbery
14.02.2001,02:45:31,Vandalism,Marathahalli,12.8041,77.5602,Male,59,Male,64,Knife,Major,Clear,5,Embezzlement
12.02.2001,18:58:52,Drug Offense,Banashankari,12.8841,77.267,Other,57,Other,59,None,Major,Partly Cloudy,28,None
11.02.2001,19:53:09,Vandalism,HSR Layout,13.1622,77.7606,Female,61,Male,30,None,Fatal,Snow,18,Assault
01.02.2001,12:48:56,Burglary,Jayanagar,12.994,77.668,Female,65,Female,33,Gun,Major,Partly Cloudy,23,Fraud
07.02.2001,08:32:54,Vandalism,Marathahalli,13.1668,77.7428,Other,63,Male,41,Blunt Object,None,Partly Cloudy,33,Robbery
28.02.2001,08:38:59,Burglary,Jayanagar,12.6005,77.7867,Male,26,Male,51,Gun,Fatal,Snow,16,Embezzlement
09.03.2001,05:56:21,Drug Offense,JP Nagar,13.0235,77.6803,Male,26,Male,55,Knife,Fatal,Snow,8,None
26.03.2001,14:34:49,Embezzlement,Koramangala,13.0563,77.5396,Male,66,Other,41,Gun,None,Overcast,36,Robbery
28.03.2001,12:18:18,Embezzlement,Marathahalli,13.819,77.2969,Male,47,Other,52,Blunt Object,Fatal,Partly Cloudy,21,Forgery
07.03.2001,12:27:28,Assault,Whitefield,13.0743,77.5285,Other,58,Male,42,Gun,Fatal,Snow,7,Embezzlement
28.03.2001,01:22:16,Drug Offense,Jayanagar,12.9682,77.1793,Other,57,Female,70,Knife,Major,Snow,12,Burglary
24.03.2001,12:16:08,Drug Offense,Koramangala,12.9583,77.6649,Other,45,Male,61,Knife,Major,Rain,14,Vandalism
12.03.2001,14:37:42,Assault,JP Nagar,13.0327,77.7685,Other,30,Male,21,None,None,Clear,21,Robbery
10.03.2001,04:26:19,Assault,Jayanagar,13.3997,77.5517,Male,55,Other,63,Blunt Object,Fatal,Partly Cloudy,11,Fraud
06.03.2001,14:33:44,Embezzlement,Kamakshipalya,13.5083,77.4344,Other,54,Other,53,Blunt Object,Fatal,Overcast,38,Vandalism
18.03.2001,07:25:34,Embezzlement,Kamakshipalya,12.9411,77.4704,Male,43,Female,20,Blunt Object,None,Overcast,4,Vandalism
18.03.2001,22:35:44,Fraud,Yelahanka,12.8744,77.5845,Female,55,Male,28,Knife,Fatal,Clear,26,Robbery
26.03.2001,00:35:06,Embezzlement,Koramangala,13.048,77.5286,Male,21,Male,67,Gun,Fatal,Snow,1,Drug Offense
06.03.2001,16:22:50,Fraud,Kamakshipalya,13.1963,77.5751,Female,44,Other,28,None,Major,Partly Cloudy,9,Embezzlement
28.03.2001,00:49:04,Burglary,Bellandur,12.5416,77.6719,Other,50,Female,54,Blunt Object,None,Overcast,33,Vandalism
16.03.2001,21:33:50,Burglary,Jayanagar,12.8923,77.4038,Male,67,Other,51,Gun,Major,Rain,40,Theft
20.03.2001,00:50:07,Fraud,Kamakshipalya,13.0201,77.9286,Other,41,Male,61,Knife,Fatal,Clear,16,Robbery
01.03.2001,12:35:48,Vandalism,Whitefield,12.939,77.3336,Other,60,Other,66,Gun,Minor,Clear,5,Forgery
07.04.2001,16:22:39,Theft,Banashankari,12.8482,77.509,Other,48,Male,32,Blunt Object,None,Snow,28,Robbery
05.04.2001,14:25:53,Theft,Marathahalli,12.8914,77.712,Male,21,Other,64,Gun,Fatal,Clear,38,Vandalism
01.04.2001,17:41:01,Vandalism,Marathahalli,12.9633,77.5365,Other,38,Other,62,None,Fatal,Snow,8,Assault
12.04.2001,01:55:42,Theft,Indiranagar,13.8881,77.5517,Male,23,Male,37,Blunt Object,Major,Snow,2,Theft
04.04.2001,02:29:10,Assault,Electronic City,13.1772,77.9341,Male,28,Female,66,Gun,Major,Rain,12,Theft
13.04.2001,22:23:42,Vandalism,Indiranagar,12.9606,77.5611,Male,28,Female,53,Knife,Minor,Snow,9,Burglary
16.04.2001,16:13:15,Vandalism,Koramangala,12.8774,77.5935,Other,55,Other,49,Gun,Minor,Overcast,11,Assault
08.04.2001,11:10:36,Embezzlement,Jayanagar,13.1476,77.6091,Female,26,Male,41,Gun,None,Clear,7,None
11.04.2001,12:12:08,Embezzlement,Banashankari,13.1132,77.5166,Male,42,Male,67,Blunt Object,Minor,Rain,25,Vandalism
02.04.2001,14:13:01,Embezzlement,Indiranagar,13.0895,77.5384,Other,70,Female,42,Blunt Object,Major,Snow,40,Theft
02.04.2001,00:54:15,Drug Offense,Jayanagar,12.983,77.3793,Other,31,Female,53,Gun,Minor,Overcast,14,Assault
06.04.2001,04:36:13,Vandalism,Electronic City,12.9487,77.531,Female,20,Other,53,Gun,Fatal,Partly Cloudy,38,Assault
01.04.2001,08:44:42,Fraud,Bellandur,12.971,77.4231,Male,67,Other,69,Blunt Object,Minor,Overcast,23,Forgery
01.04.2001,16:45:44,Embezzlement,Koramangala,12.9136,77.4227,Other,19,Male,39,None,Minor,Overcast,15,Forgery
24.04.2001,08:51:56,Drug Offense,Banashankari,13.2212,77.5464,Female,67,Female,47,Blunt Object,None,Partly Cloudy,5,Drug Offense
08.04.2001,05:30:58,Theft,Whitefield,13.1435,77.5517,Other,51,Female,69,Gun,None,Rain,24,Embezzlement
09.04.2001,00:49:58,Vandalism,Electronic City,12.926,77.5099,Male,46,Other,59,Knife,Major,Overcast,5,Robbery
04.05.2001,13:19:06,Forgery,JP Nagar,12.8668,77.6079,Other,39,Female,30,Knife,Major,Snow,20,Burglary
05.05.2001,21:29:38,Vandalism,Kamakshipalya,13.1726,77.7806,Male,36,Female,70,Gun,Major,Partly Cloudy,0,Assault
17.05.2001,02:13:33,Assault,Kamakshipalya,13.0235,77.731,Other,30,Other,26,Gun,Fatal,Overcast,25,Vandalism
01.05.2001,20:23:42,Assault,Marathahalli,12.8457,77.7149,Female,44,Male,20,Knife,None,Snow,26,None
10.05.2001,02:47:05,Fraud,Indiranagar,13.1935,77.6042,Female,36,Male,60,Blunt Object,Major,Snow,8,Theft
04.05.2001,10:19:28,Fraud,Banashankari,12.4508,77.7818,Male,41,Female,44,Gun,None,Clear,14,Forgery
07.05.2001,15:02:16,Embezzlement,Indiranagar,12.9324,77.6623,Other,34,Male,68,Knife,Fatal,Clear,14,Theft
01.05.2001,10:19:16,Burglary,JP Nagar,13.0337,77.4921,Male,60,Other,66,Knife,Major,Rain,34,Robbery
03.05.2001,06:15:18,Robbery,Marathahalli,12.8934,77.4344,Male,69,Male,22,Blunt Object,Fatal,Snow,28,Fraud
18.05.2001,01:18:24,Vandalism,Electronic City,13.0462,77.7428,Other,23,Female,35,Blunt Object,None,Partly Cloudy,32,Assault
18.05.2001,09:30:33,Drug Offense,Yelahanka,13.0828,77.7975,Male,40,Female,65,None,Minor,Overcast,19,None
18.05.2001,08:19:27,Drug Offense,HSR Layout,12.1689,77.8019,Male,20,Female,70,None,None,Partly Cloudy,27,Drug Offense
16.05.2001,13:24:36,Robbery,Banashankari,13.2987,77.6088,Male,54,Male,63,Blunt Object,Minor,Rain,37,Robbery
28.05.2001,23:48:15,Burglary,Koramangala,13.1119,77.7629,Male,38,Female,26,Gun,Fatal,Overcast,21,Burglary
20.05.2001,20:33:59,Embezzlement,Koramangala,13.1963,77.241,Male,66,Female,58,None,Minor,Overcast,9,None
15.05.2001,19:20:54,Fraud,Bellandur,12.927,77.6489,Male,19,Female,19,None,None,Overcast,18,Robbery
24.05.2001,11:59:00,Embezzlement,HSR Layout,12.8037,77.4424,Female,49,Other,53,Gun,None,Clear,37,Burglary
09.06.2001,22:43:11,Robbery,Bellandur,13.1226,77.0373,Female,65,Female,20,Blunt Object,Minor,Snow,17,None
28.06.2001,04:13:21,Theft,Jayanagar,12.927,77.5365,Female,63,Other,58,Blunt Object,Major,Clear,5,Forgery
28.06.2001,18:43:23,Robbery,Electronic City,13.8907,77.7546,Male,40,Female,59,Knife,Fatal,Overcast,35,Vandalism
11.06.2001,08:07:35,Vandalism,Marathahalli,13.0249,77.2969,Other,39,Other,53,Gun,None,Clear,8,Vandalism
26.06.2001,00:58:43,Fraud,Whitefield,13.0283,77.6612,Male,25,Male,34,Blunt Object,None,Partly Cloudy,24,Drug Offense
12.06.2001,16:04:17,Theft,Indiranagar,13.0167,77.5961,Male,60,Female,61,Knife,Major,Partly Cloudy,7,Vandalism
02.06.2001,01:22:08,Assault,Bellandur,13.8568,77.7104,Male,68,Male,49,Blunt Object,Major,Rain,14,None
16.06.2001,01:19:21,Vandalism,HSR Layout,12.9548,77.397,Male,64,Other,63,None,Fatal,Overcast,19,Drug Offense
23.06.2001,01:02:09,Burglary,Electronic City,13.0925,77.4094,Female,67,Female,62,None,Minor,Snow,28,Theft
04.06.2001,02:01:55,Embezzlement,Kamakshipalya,13.0435,77.4173,Female,30,Male,33,None,Minor,Overcast,13,Burglary
12.06.2001,04:19:29,Theft,Whitefield,12.9106,77.4752,Female,51,Male,19,None,None,Rain,31,Vandalism
01.06.2001,10:44:36,Fraud,Jayanagar,12.0948,77.5009,Female,56,Male,29,None,Minor,Snow,8,Forgery
04.06.2001,20:36:04,Robbery,Jayanagar,12.5828,77.4145,Other,32,Male,36,Knife,Fatal,Snow,32,Burglary
27.06.2001,15:38:02,Forgery,Bellandur,13.1969,77.5367,Female,50,Female,36,Gun,None,Clear,34,Fraud
03.06.2001,03:55:32,Drug Offense,Indiranagar,13.1476,77.6061,Other,30,Male,40,Knife,None,Partly Cloudy,18,Forgery
01.06.2001,20:30:04,Fraud,Koramangala,13.1831,77.7771,Other,28,Other,43,Gun,None,Clear,23,Vandalism
22.06.2001,04:13:14,Forgery,Jayanagar,13.1184,77.7621,Male,55,Female,66,None,Minor,Clear,13,Fraud
04.07.2001,18:45:22,Embezzlement,Bellandur,13.1769,77.376,Male,40,Male,35,None,Fatal,Clear,9,Fraud
16.07.2001,01:51:18,Fraud,Yelahanka,13.1081,77.7201,Male,22,Female,28,Gun,Major,Rain,15,Embezzlement
07.07.2001,23:31:35,Embezzlement,Kamakshipalya,12.8532,77.5023,Male,46,Other,30,None,Minor,Partly Cloudy,1,Theft
25.07.2001,20:44:32,Robbery,HSR Layout,12.8712,77.8229,Male,53,Female,51,Gun,Fatal,Snow,33,None
28.07.2001,06:36:09,Assault,Kamakshipalya,13.1422,77.7921,Female,25,Other,60,Blunt Object,Minor,Snow,36,Theft
21.07.2001,15:42:00,Drug Offense,Jayanagar,12.9851,77.7247,Other,43,Male,57,Gun,Fatal,Snow,31,Drug Offense
22.07.2001,15:42:39,Drug Offense,JP Nagar,12.6291,77.5383,Male,26,Female,67,Knife,Major,Partly Cloudy,18,Forgery
06.07.2001,20:06:24,Drug Offense,Marathahalli,13.1957,77.5416,Male,30,Female,31,None,Fatal,Clear,29,Robbery
17.07.2001,16:26:50,Drug Offense,Jayanagar,12.2111,77.1793,Female,39,Female,58,Gun,Minor,Overcast,11,Theft
15.07.2001,01:59:30,Forgery,Banashankari,13.5417,77.0343,Male,42,Male,70,None,Major,Snow,38,Vandalism
02.07.2001,09:45:43,Assault,Bellandur,12.9711,77.6433,Male,69,Male,46,Blunt Object,Minor,Snow,39,Robbery
12.07.2001,16:10:05,Fraud,JP Nagar,13.0826,77.7504,Other,31,Other,66,Gun,Minor,Partly Cloudy,36,Burglary
20.07.2001,18:46:24,Theft,Electronic City,13.1809,77.7754,Other,44,Other,50,Blunt Object,Minor,Partly Cloudy,39,Robbery
25.07.2001,02:04:59,Embezzlement,JP Nagar,13.1525,77.7217,Male,47,Male,37,Gun,Minor,Rain,36,Embezzlement
12.07.2001,08:16:56,Drug Offense,Electronic City,12.9461,77.7733,Female,51,Other,22,Blunt Object,None,Overcast,21,Forgery
10.07.2001,19:19:18,Theft,HSR Layout,13.0201,77.7885,Other,20,Male,35,Gun,Minor,Clear,11,Assault
27.07.2001,18:48:26,Drug Offense,Indiranagar,12.9006,77.5064,Male,62,Other,63,Gun,Major,Rain,30,Theft
14.08.2001,16:56:29,Fraud,Banashankari,13.1969,77.5376,Other,45,Female,24,Knife,None,Partly Cloudy,14,Assault
04.08.2001,00:20:48,Theft,JP Nagar,13.0992,77.4044,Male,60,Other,40,None,Major,Snow,22,Vandalism
04.08.2001,03:02:55,Vandalism,Banashankari,13.1678,77.011,Male,25,Male,62,Knife,None,Rain,6,Vandalism
05.08.2001,21:52:24,Forgery,Bellandur,12.9541,77.6035,Other,68,Female,63,None,Minor,Snow,38,Drug Offense
25.08.2001,17:21:40,Assault,Marathahalli,13.2069,77.0373,Other,41,Male,44,Blunt Object,Fatal,Snow,29,None
13.08.2001,06:18:27,Robbery,HSR Layout,13.4099,77.4655,Male,65,Female,45,Gun,None,Snow,0,Embezzlement
13.08.2001,16:07:51,Vandalism,Marathahalli,13.0052,77.4237,Female,51,Other,63,Blunt Object,None,Clear,5,Vandalism
12.08.2001,01:06:10,Fraud,Jayanagar,13.014,77.6623,Other,65,Male,62,None,None,Clear,30,Fraud
14.08.2001,23:21:59,Forgery,Yelahanka,13.0089,77.5066,Male,50,Female,66,Knife,Major,Partly Cloudy,38,Embezzlement
24.08.2001,23:54:44,Burglary,Bellandur,13.4004,77.6604,Other,30,Female,57,Gun,None,Partly Cloudy,18,Fraud
05.08.2001,03:11:04,Theft,Indiranagar,12.9522,77.6828,Female,25,Other,29,Gun,Fatal,Partly Cloudy,8,Theft
06.08.2001,18:47:40,Burglary,Whitefield,12.9963,77.4499,Female,34,Other,20,None,Minor,Clear,5,Theft
01.08.2001,11:40:38,Embezzlement,JP Nagar,13.0066,77.3785,Male,29,Male,38,Knife,None,Snow,20,Drug Offense
04.08.2001,22:02:34,Vandalism,HSR Layout,13.007,77.5147,Female,26,Female,41,None,Minor,Clear,5,Theft
03.08.2001,08:15:27,Theft,Marathahalli,12.0524,77.4251,Female,70,Other,46,None,Minor,Rain,24,Robbery
22.08.2001,08:44:51,Theft,JP Nagar,13.5083,77.6427,Other,42,Other,66,Blunt Object,Minor,Rain,20,Burglary
28.08.2001,01:26:49,Robbery,Indiranagar,13.9587,77.7592,Male,29,Other,59,None,None,Clear,14,Embezzlement
18.09.2001,01:06:04,Assault,Electronic City,13.0149,77.5716,Female,64,Other,23,Knife,Major,Rain,32,Forgery
08.09.2001,14:20:19,Forgery,Koramangala,12.9411,77.7942,Female,66,Female,47,None,None,Partly Cloudy,13,Vandalism
07.09.2001,23:17:51,Robbery,Whitefield,13.8859,77.7757,Male,60,Female,18,None,Fatal,Rain,29,Vandalism
28.09.2001,21:14:14,Assault,Koramangala,13.0427,77.6345,Other,42,Male,30,None,Major,Partly Cloudy,15,Forgery
21.09.2001,06:46:55,Embezzlement,HSR Layout,12.9963,77.4837,Other,70,Female,63,Knife,None,Rain,24,Drug Offense
17.09.2001,12:40:04,Vandalism,Indiranagar,13.0297,77.014,Other,33,Male,28,None,Minor,Partly Cloudy,30,Burglary
24.09.2001,19:38:19,Vandalism,Electronic City,12.926,77.7713,Female,52,Male,50,Knife,Fatal,Snow,18,Burglary
24.09.2001,08:59:27,Vandalism,Bellandur,12.5443,77.5627,Other,28,Other,40,Blunt Object,Minor,Snow,10,Forgery
03.09.2001,12:24:55,Forgery,Kamakshipalya,12.9026,77.5225,Other,34,Female,43,Blunt Object,None,Clear,6,Drug Offense
21.09.2001,04:25:03,Burglary,Kamakshipalya,13.027,77.7451,Other,43,Other,59,Knife,Fatal,Rain,8,Robbery
05.09.2001,21:34:40,Burglary,Indiranagar,12.8376,77.6885,Female,28,Female,70,None,Major,Partly Cloudy,20,None
28.09.2001,16:45:58,Forgery,HSR Layout,13.1362,77.1537,Other,55,Other,57,Blunt Object,None,Partly Cloudy,5,None
17.09.2001,22:01:23,Assault,Koramangala,13.0714,77.5066,Male,48,Male,46,Knife,Major,Rain,37,Theft
27.09.2001,04:08:22,Theft,Electronic City,13.1653,77.5397,Female,68,Female,64,Gun,Major,Rain,5,Burglary
12.09.2001,11:20:22,Theft,Banashankari,12.9299,77.7784,Female,59,Other,64,None,Fatal,Partly Cloudy,27,Assault
09.09.2001,18:20:14,Robbery,Yelahanka,13.1417,77.6667,Other,43,Female,29,Knife,Major,Snow,25,Theft
28.09.2001,08:30:16,Burglary,Whitefield,13.1922,77.4359,Female,56,Female,68,Blunt Object,Minor,Overcast,16,Forgery
11.10.2001,09:26:09,Theft,Koramangala,12.8125,77.4655,Female,38,Male,38,Gun,Minor,Clear,1,Forgery
04.10.2001,18:23:26,Vandalism,Bellandur,12.9962,77.316,Male,27,Other,61,Blunt Object,Fatal,Overcast,2,Theft
18.10.2001,20:06:42,Theft,Jayanagar,12.939,77.7679,Male,54,Female,36,Gun,Minor,Overcast,22,None
07.10.2001,12:45:27,Burglary,Bellandur,12.8376,77.4247,Male,63,Female,40,None,Minor,Rain,40,Forgery
08.10.2001,12:21:38,Fraud,Kamakshipalya,12.8403,77.7683,Other,21,Male,42,Gun,Major,Rain,31,Fraud
18.10.2001,15:24:29,Theft,Banashankari,13.0188,77.6316,Other,38,Female,19,Blunt Object,Major,Snow,7,Burglary
25.10.2001,02:33:23,Theft,Bellandur,12.9133,77.7757,Other,62,Female,50,Blunt Object,Major,Partly Cloudy,2,Assault
01.10.2001,18:36:43,Burglary,Indiranagar,13.03,77.7357,Other,37,Female,68,Gun,Minor,Clear,39,Assault
11.10.2001,19:46:59,Forgery,Marathahalli,12.879,77.7037,Male,43,Other,46,Blunt Object,Major,Partly Cloudy,11,Embezzlement
27.10.2001,00:21:12,Robbery,Marathahalli,12.94,77.4133,Other,34,Other,23,Gun,Minor,Partly Cloudy,16,None
09.10.2001,15:50:51,Assault,Marathahalli,12.9528,77.746,Female,56,Other,28,Blunt Object,Major,Overcast,12,None
09.10.2001,12:39:01,Vandalism,Kamakshipalya,13.0694,77.6189,Other,64,Female,68,None,Minor,Partly Cloudy,37,Drug Offense
03.10.2001,18:44:10,Embezzlement,Bellandur,13.1725,77.2412,Male,42,Female,55,None,None,Clear,13,Forgery
19.10.2001,16:18:56,Embezzlement,Indiranagar,13.0019,77.7546,Other,36,Male,56,None,None,Partly Cloudy,25,Vandalism
15.10.2001,23:46:21,Burglary,HSR Layout,12.5741,77.4496,Female,37,Male,29,Knife,None,Snow,26,Embezzlement
18.10.2001,06:08:20,Forgery,JP Nagar,13.7751,77.5665,Other,31,Other,30,Blunt Object,None,Overcast,17,None
12.10.2001,05:08:17,Embezzlement,Electronic City,13.1209,77.6047,Female,40,Male,23,Blunt Object,Fatal,Clear,18,Embezzlement
07.11.2001,07:36:16,Fraud,Yelahanka,13.8814,77.7975,Female,27,Other,25,None,Major,Partly Cloudy,14,Drug Offense
05.11.2001,22:19:48,Embezzlement,Banashankari,12.9836,77.7276,Female,39,Other,57,Gun,Major,Overcast,26,Drug Offense
03.11.2001,06:51:33,Assault,Yelahanka,13.2546,77.6165,Female,43,Female,69,None,Minor,Rain,38,Fraud
17.11.2001,06:43:00,Vandalism,Kamakshipalya,12.5283,77.5191,Other,50,Female,69,None,Fatal,Snow,5,Robbery
15.11.2001,22:17:24,Assault,Marathahalli,12.9814,77.792,Other,65,Male,49,Knife,None,Rain,8,Robbery
25.11.2001,10:55:00,Forgery,HSR Layout,12.939,77.7639,Female,19,Female,20,None,None,Overcast,20,Fraud
15.11.2001,05:02:38,Embezzlement,Kamakshipalya,13.9637,77.7807,Male,68,Female,23,Knife,None,Partly Cloudy,0,Theft
