date,time_of_day,crime_type,location,latitude,longitude,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity
2016-09-22,09:28:26,Drug Offense,Indiranagar,13.1025,77.6433,Male,58,Male,38,Gun,Fatal,Clear,27,Vandalism
2016-09-23,11:53:44,Assault,Indiranagar,12.94,77.6017,Male,49,Male,45,Blunt Object,Fatal,Snow,14,Drug Offense
2016-10-05,20:06:30,Drug Offense,Banashankari,12.9851,77.4231,Female,30,Male,21,Blunt Object,Fatal,Overcast,4,Robbery
2016-10-14,02:11:22,Assault,Marathahalli,13.0588,77.5564,Other,45,Female,34,None,Major,Clear,9,Vandalism
2016-10-16,08:15:04,Drug Offense,Jayanagar,13.1919,77.5713,Other,35,Male,60,Blunt Object,Minor,Clear,34,Assault
2016-10-18,16:50:02,Forgery,Indiranagar,13.014,77.4015,Male,29,Male,31,Knife,None,Partly Cloudy,0,Vandalism
2016-10-20,17:49:19,Drug Offense,Kamakshipalya,12.9373,77.541,Male,26,Other,18,Blunt Object,Fatal,Overcast,13,Burglary
2016-10-22,05:36:43,Burglary,Jayanagar,13.1732,77.6145,Female,38,Male,21,Blunt Object,Fatal,Overcast,30,Theft
2016-11-03,21:11:41,Assault,Whitefield,13.1435,77.6885,Other,52,Other,31,None,Minor,Snow,20,Embezzlement
2016-11-03,23:07:27,Burglary,HSR Layout,12.9823,77.5341,Other,24,Male,63,Gun,None,Partly Cloudy,25,Vandalism
2016-11-07,07:48:10,Embezzlement,JP Nagar,12.9991,77.5728,Male,54,Female,60,None,Minor,Clear,26,Fraud
2016-11-15,13:28:08,Assault,Kamakshipalya,13.0569,77.5863,Other,59,Other,42,None,None,Snow,11,Forgery
2016-11-17,06:42:58,Burglary,Banashankari,12.9821,77.4161,Male,46,Male,62,Knife,Fatal,Clear,36,Theft
2016-11-21,23:53:06,Fraud,HSR Layout,13.1112,77.7466,Female,45,Other,45,Gun,None,Snow,24,Assault
2016-11-23,12:31:01,Forgery,HSR Layout,12.8704,77.7206,Male,62,Male,31,Gun,Minor,Rain,37,Embezzlement
2016-11-27,17:57:55,Embezzlement,JP Nagar,12.9659,77.6698,Male,53,Female,53,Knife,Fatal,Partly Cloudy,21,Vandalism
2016-11-28,02:25:06,Assault,Banashankari,13.1844,77.783,Other,56,Female,29,None,Minor,Clear,32,Drug Offense
2016-12-04,18:23:27,Vandalism,Banashankari,13.0505,77.5188,Female,55,Male,46,Blunt Object,Major,Partly Cloudy,30,Assault
2016-12-07,19:59:28,Robbery,Jayanagar,12.9053,77.6466,Female,19,Male,40,Knife,Fatal,Partly Cloudy,1,Robbery
2016-12-08,10:46:07,Drug Offense,Electronic City,13.1749,77.4422,Female,42,Female,19,Blunt Object,Major,Snow,8,Assault
2016-12-08,11:14:43,Embezzlement,Banashankari,12.8587,77.5102,Male,19,Female,21,Gun,None,Rain,19,Vandalism
2016-12-08,21:16:01,Forgery,Koramangala,13.0683,77.6536,Other,54,Other,46,None,Minor,Overcast,20,Theft
2016-12-09,15:07:07,Fraud,Bellandur,13.0582,77.4945,Male,29,Male,60,Blunt Object,Minor,Overcast,22,Vandalism
2016-12-11,09:37:35,Assault,Electronic City,12.9128,77.7341,Other,48,Male,31,Knife,Minor,Snow,19,Embezzlement
2016-12-11,07:11:17,Robbery,Banashankari,13.1725,77.4253,Female,23,Male,18,Blunt Object,Minor,Clear,21,Robbery
2016-12-12,07:22:02,Burglary,Electronic City,12.8712,77.5717,Other,41,Male,29,Knife,Fatal,Overcast,33,Fraud
2016-12-12,09:54:09,Forgery,Electronic City,13.0179,77.7877,Male,50,Other,57,None,Minor,Snow,26,Robbery
2016-12-18,15:14:12,Drug Offense,Bellandur,13.042,77.632,Female,31,Female,55,None,Minor,Snow,30,None
2016-12-23,00:31:10,Assault,Electronic City,13.0297,77.5066,Male,36,Female,21,Gun,None,Snow,8,Robbery
2016-12-24,15:36:21,Burglary,Bellandur,13.0309,77.4183,Female,57,Other,34,Blunt Object,None,Clear,18,Burglary
2016-12-25,09:46:33,Burglary,Koramangala,12.9515,77.5095,Female,44,Female,44,Gun,None,Rain,24,Fraud
2016-12-28,04:55:13,Embezzlement,Koramangala,13.0705,77.7679,Other,57,Female,36,None,None,Clear,31,Burglary
2016-12-29,06:08:35,Assault,Bellandur,13.0544,77.531,Female,53,Male,62,Blunt Object,Major,Partly Cloudy,29,Theft
2017-01-02,08:56:22,Robbery,Bellandur,13.1772,77.4921,Male,49,Other,37,Knife,Minor,Partly Cloudy,5,Robbery
2017-01-04,17:01:41,Fraud,Kamakshipalya,12.8774,77.4809,Female,47,Male,53,Gun,Minor,Rain,27,Embezzlement
2017-01-04,09:24:57,Forgery,Jayanagar,13.1675,77.5174,Other,50,Female,37,None,Minor,Snow,13,Embezzlement
2017-01-07,13:15:22,Forgery,Marathahalli,13.1041,77.4316,Female,64,Other,46,Knife,Major,Partly Cloudy,35,Drug Offense
2017-01-11,13:21:17,Theft,Kamakshipalya,12.8204,77.485,Other,18,Female,41,None,Major,Overcast,28,Drug Offense
2017-01-12,02:08:15,Robbery,HSR Layout,12.9724,77.7325,Male,48,Female,34,Knife,Fatal,Rain,28,Burglary
2017-01-18,02:28:05,Theft,Bellandur,12.9694,77.7201,Female,52,Female,54,Blunt Object,Fatal,Partly Cloudy,18,Burglary
2017-01-23,07:41:57,Robbery,HSR Layout,12.8912,77.6863,Male,19,Male,44,Gun,Major,Snow,22,Drug Offense
2017-01-27,04:25:27,Burglary,Whitefield,12.8912,77.4086,Male,40,Other,61,Blunt Object,Minor,Snow,30,Burglary
2017-01-29,14:06:18,Embezzlement,JP Nagar,13.0522,77.5435,Female,55,Other,20,Gun,Minor,Rain,31,Vandalism
2017-02-01,23:08:44,Embezzlement,Bellandur,12.9089,77.6502,Male,43,Male,35,Knife,None,Rain,36,Fraud
2017-02-01,03:20:26,Theft,Koramangala,12.8914,77.572,Other,65,Female,57,Knife,None,Rain,27,None
2017-02-06,01:14:49,Burglary,Banashankari,13.03,77.7078,Other,57,Male,42,Blunt Object,None,Clear,3,Forgery
2017-02-11,18:38:10,Assault,Marathahalli,12.9548,77.4778,Other,44,Other,22,Knife,None,Overcast,12,Vandalism
2017-02-23,22:37:06,Vandalism,Indiranagar,12.8554,77.7202,Female,21,Female,64,Blunt Object,Fatal,Overcast,22,Assault
2017-02-26,13:14:32,Robbery,JP Nagar,13.1261,77.7696,Female,34,Female,35,Blunt Object,Minor,Overcast,16,None
2017-02-27,03:46:34,Theft,JP Nagar,13.0663,77.4566,Female,42,Male,64,None,Major,Snow,1,Theft
2017-03-01,13:59:25,Robbery,Yelahanka,12.8389,77.5079,Other,58,Male,27,Blunt Object,Major,Overcast,15,Robbery
2017-03-01,04:35:21,Drug Offense,Indiranagar,13.1557,77.7941,Female,21,Female,27,None,Minor,Partly Cloudy,11,Theft
2017-03-05,21:05:12,Embezzlement,HSR Layout,13.1184,77.5801,Male,61,Female,64,Knife,Fatal,Overcast,26,Drug Offense
2017-03-15,17:15:07,Assault,Kamakshipalya,13.1291,77.5332,Male,62,Female,45,Blunt Object,Minor,Overcast,20,Burglary
2017-03-21,22:56:53,Embezzlement,Koramangala,12.8934,77.4558,Male,18,Other,31,None,Fatal,Rain,32,Vandalism
2017-03-21,02:31:16,Drug Offense,JP Nagar,12.8064,77.5777,Male,59,Male,38,None,None,Snow,40,Fraud
2017-03-28,05:27:21,Assault,Banashankari,13.0224,77.5672,Other,61,Male,49,Gun,None,Partly Cloudy,11,Forgery
2017-03-28,20:44:32,Robbery,Koramangala,12.8216,77.7261,Female,20,Male,45,Blunt Object,Minor,Overcast,33,Assault
2017-04-03,12:57:12,Embezzlement,HSR Layout,12.8066,77.6194,Other,24,Male,44,None,Major,Clear,32,Robbery
2017-04-08,21:10:22,Drug Offense,Bellandur,12.8259,77.5249,Other,32,Female,62,Blunt Object,Minor,Rain,18,Burglary
2017-04-08,04:34:19,Fraud,JP Nagar,13.1033,77.426,Female,28,Other,41,None,Minor,Snow,29,Burglary
2017-04-14,02:09:34,Assault,JP Nagar,13.1803,77.6623,Female,28,Other,25,None,None,Snow,12,Embezzlement
2017-04-16,21:58:36,Forgery,Banashankari,13.0547,77.5186,Female,25,Female,23,Knife,Major,Clear,25,None
2017-04-21,01:55:42,Vandalism,Yelahanka,12.9617,77.5416,Other,34,Other,31,None,None,Snow,15,Burglary
2017-04-22,05:42:52,Forgery,HSR Layout,12.9006,77.4492,Other,22,Other,64,Knife,Major,Rain,36,Forgery
2017-04-22,12:44:58,Robbery,Banashankari,12.9612,77.7822,Other,19,Female,58,Blunt Object,None,Snow,33,Embezzlement
2017-04-23,12:52:49,Fraud,Banashankari,12.8721,77.67,Other,55,Female,58,Gun,Major,Partly Cloudy,40,Drug Offense
2017-04-23,22:26:15,Fraud,Whitefield,13.0066,77.6129,Female,39,Male,19,Blunt Object,Fatal,Clear,17,Embezzlement
2017-04-25,23:20:31,Burglary,Indiranagar,12.9145,77.5225,Other,63,Male,32,None,Major,Rain,34,Fraud
2017-04-29,06:56:17,Theft,Electronic City,12.9208,77.4237,Other,30,Female,28,None,Fatal,Overcast,20,Burglary
2017-05-07,22:47:09,Embezzlement,JP Nagar,13.0804,77.6954,Male,48,Male,22,Knife,Fatal,Overcast,1,Burglary
2017-05-08,00:47:31,Theft,Banashankari,12.8129,77.412,Other,34,Male,43,None,Minor,Rain,18,Vandalism
2017-05-25,23:18:21,Burglary,Electronic City,13.1963,77.6091,Other,63,Other,64,Knife,Fatal,Overcast,1,Vandalism
2017-05-30,02:33:15,Fraud,HSR Layout,12.8718,77.4757,Male,46,Female,39,None,None,Overcast,32,None
2017-05-31,12:42:53,Fraud,Koramangala,13.0775,77.6525,Female,63,Other,58,Blunt Object,None,Partly Cloudy,29,Vandalism
2017-06-03,03:15:59,Theft,Koramangala,12.8195,77.6903,Male,32,Other,62,Blunt Object,Minor,Snow,6,Drug Offense
2017-06-04,00:00:54,Assault,Electronic City,12.9648,77.7713,Male,44,Female,45,Knife,Minor,Snow,13,Burglary
2017-06-04,17:40:54,Theft,Kamakshipalya,12.9745,77.755,Other,61,Male,20,Knife,Minor,Rain,2,Robbery
2017-06-12,23:59:34,Forgery,Bellandur,12.8681,77.7639,Female,64,Other,22,None,Major,Overcast,6,Embezzlement
2017-06-18,16:56:11,Assault,Banashankari,12.9708,77.5111,Male,52,Other,27,None,Major,Clear,10,Burglary
2017-06-18,03:20:59,Embezzlement,Marathahalli,13.112,77.574,Other,39,Male,43,Blunt Object,Major,Partly Cloudy,32,Theft
2017-06-21,10:07:11,Drug Offense,Electronic City,13.0986,77.6343,Male,20,Other,46,Gun,Minor,Rain,14,Embezzlement
2017-06-24,05:03:34,Theft,Koramangala,12.8659,77.552,Male,51,Female,63,Knife,Fatal,Snow,0,Theft
2017-06-25,10:43:05,Drug Offense,Kamakshipalya,13.1527,77.6253,Male,51,Other,65,Gun,None,Clear,22,Drug Offense
2017-06-29,14:24:55,Drug Offense,HSR Layout,13.0874,77.4076,Male,49,Female,56,Gun,None,Overcast,0,Assault
2017-06-29,00:52:29,Burglary,Electronic City,12.8956,77.6498,Other,29,Male,42,Knife,None,Rain,8,Burglary
2017-07-02,22:57:21,Assault,Marathahalli,13.0877,77.7806,Other,27,Other,18,Blunt Object,Fatal,Overcast,20,Fraud
2017-07-05,20:33:33,Robbery,Jayanagar,12.9826,77.7132,Other,62,Female,23,None,Fatal,Rain,10,Embezzlement
2017-07-05,09:03:05,Assault,Kamakshipalya,13.192,77.7247,Female,41,Female,34,Gun,Major,Rain,19,Vandalism
2017-07-10,12:44:38,Forgery,Whitefield,12.9832,77.6525,Female,45,Other,26,Blunt Object,Minor,Overcast,16,Robbery
2017-07-10,01:16:50,Burglary,JP Nagar,12.9534,77.7222,Male,18,Male,37,Knife,Major,Partly Cloudy,9,Fraud
2017-07-14,21:51:24,Drug Offense,Kamakshipalya,13.0446,77.6965,Male,45,Other,50,None,Fatal,Clear,0,Fraud
2017-07-19,00:51:29,Assault,Electronic City,12.8326,77.6902,Male,49,Other,47,Blunt Object,Major,Partly Cloudy,15,Drug Offense
2017-07-20,15:14:31,Burglary,Kamakshipalya,12.8043,77.5893,Other,42,Male,23,None,None,Partly Cloudy,18,Drug Offense
2017-07-21,22:46:47,Forgery,Indiranagar,12.9528,77.7404,Other,63,Other,58,None,Fatal,Clear,10,None
2017-07-24,11:39:58,Robbery,Marathahalli,13.1212,77.789,Female,25,Other,46,Blunt Object,Major,Partly Cloudy,23,Assault
2017-07-25,05:14:35,Theft,Banashankari,13.1922,77.7902,Female,59,Other,54,Blunt Object,None,Partly Cloudy,29,Burglary
2017-07-28,06:41:03,Vandalism,HSR Layout,13.1697,77.5835,Other,27,Female,19,Gun,Fatal,Clear,20,Assault
2017-07-29,17:53:14,Fraud,Banashankari,12.8644,77.712,Male,36,Male,65,Knife,Fatal,Partly Cloudy,33,Drug Offense
2017-08-02,18:01:33,Vandalism,Kamakshipalya,12.971,77.4655,Female,19,Female,65,Gun,None,Rain,10,Embezzlement
2017-08-14,11:38:01,Forgery,JP Nagar,13.0676,77.6405,Other,20,Other,21,Gun,Fatal,Partly Cloudy,20,None
2017-08-28,03:29:26,Forgery,Kamakshipalya,12.9836,77.6728,Female,26,Other,43,None,None,Rain,32,Burglary
2017-08-29,22:42:54,Fraud,Yelahanka,12.9242,77.5877,Male,63,Male,44,None,Major,Clear,10,Vandalism
2017-08-29,14:39:07,Theft,JP Nagar,13.1525,77.6099,Female,49,Female,56,Blunt Object,Fatal,Overcast,1,Vandalism
2017-08-30,05:15:21,Drug Offense,Kamakshipalya,13.1678,77.7504,Male,35,Male,46,Gun,Major,Snow,19,Vandalism
2017-08-30,11:32:55,Vandalism,Kamakshipalya,12.8065,77.501,Female,55,Other,57,None,None,Rain,37,Theft
2017-09-01,01:15:40,Drug Offense,Electronic City,13.0381,77.7426,Male,58,Other,46,Blunt Object,None,Snow,37,Drug Offense
2017-09-04,11:16:05,Fraud,HSR Layout,13.1465,77.737,Male,52,Female,32,Knife,Fatal,Overcast,30,Drug Offense
2017-09-05,12:41:42,Theft,Kamakshipalya,12.8547,77.5855,Female,41,Female,42,Knife,Fatal,Snow,3,Theft
2017-09-07,01:23:43,Robbery,Jayanagar,12.9251,77.6686,Female,26,Other,38,None,Major,Partly Cloudy,9,Forgery
2017-09-09,10:35:41,Drug Offense,Jayanagar,13.0381,77.7566,Female,61,Other,61,Knife,Fatal,Rain,17,Burglary
2017-09-11,14:49:13,Vandalism,Whitefield,13.1037,77.5897,Other,57,Male,47,None,Fatal,Partly Cloudy,33,Assault
2017-09-13,18:36:23,Theft,Indiranagar,13.1933,77.7372,Male,48,Female,58,Gun,Minor,Overcast,13,Fraud
2017-09-14,12:59:45,Vandalism,Kamakshipalya,13.1859,77.6142,Female,57,Other,60,Blunt Object,Fatal,Partly Cloudy,1,Vandalism
2017-09-15,02:10:54,Theft,Yelahanka,13.1627,77.7063,Other,40,Female,25,Knife,Fatal,Rain,28,Burglary
2017-09-16,11:41:06,Robbery,Marathahalli,13.0151,77.5323,Other,47,Male,44,None,None,Rain,35,Burglary
2017-09-21,18:52:54,Forgery,Jayanagar,13.1381,77.5337,Other,49,Female,50,Knife,Fatal,Snow,26,Theft
2017-09-25,03:25:20,Vandalism,Koramangala,12.8064,77.5193,Other,56,Other,19,Knife,None,Rain,12,Embezzlement
2017-09-28,07:18:32,Burglary,Jayanagar,12.9801,77.6919,Female,45,Male,34,None,Minor,Overcast,24,Assault
2017-09-28,06:36:59,Embezzlement,Marathahalli,12.8746,77.7989,Other,37,Female,42,Gun,Major,Rain,8,Fraud
2017-10-03,08:13:43,Fraud,Electronic City,12.9511,77.615,Other,36,Male,37,Gun,Major,Rain,29,Vandalism
2017-10-07,13:30:05,Theft,Jayanagar,13.0288,77.7867,Female,55,Male,57,Gun,Minor,Partly Cloudy,6,Embezzlement
2017-10-10,09:21:20,Vandalism,Koramangala,12.9893,77.4586,Other,49,Other,33,None,Minor,Overcast,30,Vandalism
2017-10-14,23:17:21,Embezzlement,Bellandur,12.965,77.529,Female,36,Male,44,Knife,Major,Overcast,27,Drug Offense
2017-10-17,06:57:54,Theft,Yelahanka,12.9473,77.6179,Male,35,Other,29,Knife,None,Partly Cloudy,24,Embezzlement
2017-10-17,07:54:31,Vandalism,Banashankari,12.9493,77.6294,Female,39,Female,54,None,Major,Snow,8,Embezzlement
2017-10-21,03:55:26,Burglary,Whitefield,13.1437,77.6316,Other,43,Female,34,Blunt Object,None,Rain,16,Fraud
2017-10-25,02:26:59,Assault,Jayanagar,13.1769,77.469,Other,34,Female,55,Knife,None,Rain,31,Theft
2017-10-28,23:37:54,Fraud,Jayanagar,12.8841,77.6165,Female,30,Female,37,Knife,None,Snow,32,Vandalism
2017-10-28,11:09:56,Fraud,Whitefield,13.024,77.792,Male,50,Other,52,Blunt Object,Minor,Rain,2,Drug Offense
2017-10-29,14:38:25,Assault,Banashankari,12.9282,77.7874,Other,18,Male,57,Gun,Fatal,Rain,33,Embezzlement
2017-11-01,20:08:40,Assault,Kamakshipalya,12.9739,77.6366,Other,65,Female,60,None,Major,Clear,10,Drug Offense
2017-11-03,19:18:57,Forgery,Yelahanka,13.0262,77.6425,Male,22,Female,25,Blunt Object,Minor,Rain,1,Drug Offense
2017-11-05,14:42:06,Robbery,Banashankari,13.1622,77.6288,Male,25,Male,64,Blunt Object,Fatal,Overcast,29,Theft
2017-11-06,02:54:59,Forgery,Kamakshipalya,13.0967,77.68,Female,38,Other,28,Blunt Object,None,Partly Cloudy,17,Drug Offense
2017-11-07,10:40:44,Drug Offense,Marathahalli,12.9894,77.7894,Female,21,Other,38,None,None,Rain,20,Robbery
2017-11-18,19:40:37,Drug Offense,HSR Layout,12.8103,77.6181,Other,64,Male,20,Blunt Object,None,Rain,12,None
2017-11-27,19:31:03,Embezzlement,Electronic City,12.8848,77.6297,Male,43,Female,64,Blunt Object,Major,Snow,6,Theft
2017-11-30,12:27:33,Burglary,JP Nagar,13.027,77.41,Other,49,Female,60,Gun,Minor,Clear,4,Assault
2017-11-30,20:09:38,Vandalism,JP Nagar,12.9765,77.6116,Female,56,Other,54,None,Major,Clear,9,Embezzlement
2017-11-30,22:34:24,Burglary,Yelahanka,13.0076,77.5068,Other,62,Female,57,Knife,Major,Snow,40,Fraud
2017-12-03,21:01:01,Embezzlement,Whitefield,12.9592,77.7715,Female,30,Female,30,Gun,Fatal,Snow,0,Vandalism
2017-12-05,04:33:50,Robbery,Bellandur,12.8444,77.4921,Male,37,Male,58,Blunt Object,Minor,Overcast,7,Vandalism
2017-12-17,23:14:44,Vandalism,Yelahanka,13.1052,77.7429,Other,61,Female,37,Knife,None,Rain,32,Vandalism
2017-12-18,21:29:18,Assault,Whitefield,13.1206,77.5712,Female,62,Other,18,Gun,Major,Partly Cloudy,40,Fraud
2017-12-18,08:26:03,Burglary,Whitefield,12.939,77.4726,Other,18,Female,23,Blunt Object,None,Snow,15,None
2017-12-21,01:01:33,Robbery,Banashankari,12.9655,77.6345,Other,52,Female,38,Blunt Object,Fatal,Partly Cloudy,1,Embezzlement
2017-12-23,05:15:47,Vandalism,Kamakshipalya,13.128,77.5307,Other,43,Female,56,Blunt Object,None,Clear,19,Robbery
2017-12-24,05:16:30,Forgery,Whitefield,13.128,77.5213,Female,57,Male,25,Gun,Minor,Snow,7,Drug Offense
2017-12-26,04:38:51,Embezzlement,HSR Layout,12.8783,77.454,Male,18,Male,19,Blunt Object,Minor,Rain,16,None
2017-12-29,12:48:23,Robbery,Electronic City,12.8975,77.7751,Female,23,Female,63,Knife,Minor,Partly Cloudy,3,Robbery
2018-01-09,12:07:37,Burglary,Koramangala,12.8765,77.4692,Female,23,Male,22,Knife,Minor,Clear,24,Burglary
2018-01-13,17:28:16,Embezzlement,HSR Layout,12.8045,77.7363,Male,60,Male,43,None,Minor,Overcast,19,Robbery
2018-01-18,09:59:03,Burglary,Koramangala,13.1838,77.4557,Female,40,Female,26,Gun,Minor,Rain,35,Forgery
2018-01-20,15:44:23,Theft,HSR Layout,13.0432,77.453,Other,24,Female,22,Knife,Fatal,Rain,6,Burglary
2018-01-20,13:21:27,Robbery,Jayanagar,13.1182,77.5066,Other,31,Female,55,None,None,Rain,27,Vandalism
2018-01-21,06:41:23,Robbery,Yelahanka,13.1536,77.6185,Male,55,Female,45,None,Major,Rain,4,Vandalism
2018-01-25,02:04:14,Vandalism,Bellandur,12.847,77.4851,Male,56,Other,37,Gun,Minor,Rain,8,Embezzlement
2018-01-27,03:11:41,Drug Offense,Kamakshipalya,13.1075,77.5288,Male,65,Male,25,Blunt Object,Major,Snow,38,Robbery
2018-02-05,14:38:08,Vandalism,HSR Layout,13.0538,77.4278,Other,59,Female,60,Blunt Object,Major,Rain,24,Vandalism
2018-02-07,12:52:28,Burglary,Yelahanka,12.9583,77.4938,Female,39,Female,39,Blunt Object,Minor,Overcast,19,Assault
2018-02-09,12:50:23,Vandalism,Kamakshipalya,13.1167,77.5867,Other,47,Other,34,Gun,None,Rain,11,Fraud
2018-02-13,18:52:04,Fraud,HSR Layout,12.8641,77.4651,Male,34,Male,37,Blunt Object,Fatal,Overcast,31,Fraud
2018-02-14,12:06:38,Vandalism,Electronic City,13.1242,77.7058,Female,36,Male,55,Blunt Object,None,Rain,3,Drug Offense
2018-02-14,08:29:36,Burglary,Marathahalli,13.0599,77.4443,Other,26,Other,47,None,None,Partly Cloudy,3,Fraud
2018-02-15,07:38:34,Theft,Jayanagar,12.8948,77.471,Other,19,Female,29,None,Major,Snow,0,Drug Offense
2018-02-22,16:27:27,Burglary,Marathahalli,13.1849,77.5337,Female,35,Female,22,Knife,Major,Rain,35,Drug Offense
2018-02-25,10:48:10,Robbery,Banashankari,13.1848,77.4649,Male,60,Male,53,Knife,Major,Overcast,25,Assault
2018-02-27,02:26:33,Assault,Jayanagar,12.8568,77.5055,Other,32,Male,48,None,Major,Clear,17,Robbery
2018-03-05,09:25:17,Burglary,JP Nagar,13.0961,77.4986,Female,35,Other,49,Knife,None,Clear,37,Drug Offense
2018-03-05,07:04:55,Embezzlement,Indiranagar,13.0936,77.5392,Male,59,Female,48,None,Major,Overcast,12,Fraud
2018-03-08,19:10:45,Vandalism,HSR Layout,12.8281,77.4505,Male,45,Male,43,Gun,Fatal,Clear,14,Theft
2018-03-10,12:34:40,Vandalism,Banashankari,13.103,77.4275,Male,53,Female,61,Gun,Minor,Clear,20,Robbery
2018-03-11,04:13:16,Burglary,Jayanagar,13.1701,77.5383,Male,47,Male,30,Gun,Fatal,Clear,14,None
2018-03-14,12:27:08,Assault,Banashankari,12.9903,77.4846,Female,34,Other,38,Gun,Fatal,Overcast,23,None
2018-03-16,06:05:59,Vandalism,Yelahanka,12.9799,77.7251,Female,24,Other,28,None,Fatal,Partly Cloudy,12,Fraud
2018-03-18,06:12:38,Forgery,Kamakshipalya,13.161,77.4457,Female,59,Male,57,Gun,Fatal,Clear,8,Drug Offense
2018-03-24,01:11:29,Robbery,Kamakshipalya,13.1061,77.6991,Female,55,Other,56,Blunt Object,Minor,Overcast,14,Drug Offense
2018-03-25,22:41:54,Drug Offense,Indiranagar,13.0771,77.5686,Other,51,Female,64,None,Major,Rain,38,Burglary
2018-03-28,18:00:30,Robbery,Jayanagar,13.1132,77.5085,Female,29,Other,29,None,Fatal,Partly Cloudy,40,Robbery
2018-03-28,06:29:23,Drug Offense,JP Nagar,13.0445,77.5021,Other,57,Other,25,Gun,Fatal,Partly Cloudy,20,Assault
2018-04-25,02:02:48,Robbery,Jayanagar,12.9266,77.6102,Other,54,Female,43,Blunt Object,Major,Overcast,31,Drug Offense
2018-05-14,18:31:07,Assault,Indiranagar,13.1603,77.4424,Other,62,Male,48,Blunt Object,Major,Partly Cloudy,40,Embezzlement
2018-05-15,22:34:26,Forgery,Bellandur,13.0334,77.5225,Other,63,Other,59,Gun,Major,Rain,0,Forgery
2018-05-15,01:23:47,Forgery,Marathahalli,13.0882,77.4625,Female,30,Other,39,Gun,Major,Snow,13,Theft
2018-05-16,05:47:59,Burglary,Kamakshipalya,13.0804,77.6352,Other,62,Female,18,None,Fatal,Rain,25,Theft
2018-05-21,19:11:22,Drug Offense,Banashankari,13.1326,77.4475,Other,46,Other,47,None,None,Partly Cloudy,11,Vandalism
2018-05-23,12:03:38,Fraud,Indiranagar,13.0767,77.7755,Other,38,Other,62,Gun,Major,Rain,20,Robbery
2018-05-25,03:52:59,Forgery,Jayanagar,12.8163,77.5333,Female,42,Female,23,Blunt Object,None,Snow,30,Fraud
2018-06-01,13:28:02,Drug Offense,HSR Layout,13.0305,77.6699,Male,62,Male,29,Blunt Object,Major,Partly Cloudy,12,Assault
2018-06-02,04:27:36,Embezzlement,Koramangala,13.0788,77.6458,Other,18,Male,20,Gun,Fatal,Partly Cloudy,5,Robbery
2018-06-02,01:58:18,Robbery,Koramangala,13.071,77.5988,Female,60,Other,18,Gun,None,Clear,22,Embezzlement
2018-06-02,08:01:24,Forgery,Indiranagar,13.0214,77.4496,Male,53,Other,63,Knife,None,Clear,20,Fraud
2018-06-03,10:49:24,Theft,Koramangala,12.983,77.4811,Male,64,Other,65,Knife,None,Partly Cloudy,34,Fraud
2018-06-03,04:36:02,Burglary,Indiranagar,13.0477,77.6649,Male,53,Male,25,Knife,Major,Partly Cloudy,24,None
2018-06-04,01:05:12,Fraud,Electronic City,12.818,77.5384,Female,21,Male,37,None,None,Rain,26,Vandalism
2018-06-06,01:29:22,Forgery,Bellandur,13.1427,77.7753,Male,41,Other,63,None,Major,Rain,17,None
2018-06-09,20:39:15,Theft,Koramangala,12.8146,77.4405,Female,38,Female,59,Gun,Minor,Partly Cloudy,13,Fraud
2018-06-10,18:07:37,Fraud,Marathahalli,13.1744,77.7878,Female,44,Male,47,Blunt Object,Minor,Rain,37,Forgery
2018-06-12,08:34:11,Forgery,JP Nagar,13.1646,77.5529,Female,60,Other,57,None,None,Overcast,27,Drug Offense
2018-06-15,10:53:46,Drug Offense,Banashankari,13.1653,77.7751,Male,38,Other,26,Knife,Minor,Overcast,0,Embezzlement
2018-06-17,02:14:50,Drug Offense,Marathahalli,12.9945,77.5886,Other,58,Other,48,None,Major,Snow,38,Robbery
2018-06-20,14:02:41,Fraud,Bellandur,13.007,77.5102,Female,36,Female,46,None,Fatal,Partly Cloudy,39,None
2018-06-20,11:12:20,Vandalism,Indiranagar,12.9523,77.5935,Male,20,Other,35,Blunt Object,Fatal,Clear,37,Burglary
2018-06-22,09:47:07,Embezzlement,Banashankari,12.8076,77.7322,Male,44,Male,18,Gun,Fatal,Overcast,8,Theft
2018-06-25,17:03:52,Burglary,Electronic City,12.8961,77.4394,Male,30,Male,19,Gun,Major,Partly Cloudy,33,Vandalism
2018-06-26,13:00:18,Embezzlement,Koramangala,13.1091,77.4742,Female,23,Male,49,Knife,Fatal,Rain,37,Drug Offense
2018-06-30,01:13:46,Theft,Indiranagar,13.0496,77.7217,Other,61,Other,38,Gun,Minor,Rain,21,Theft
2018-07-02,04:34:06,Robbery,Koramangala,12.8308,77.4315,Other,59,Other,38,None,Minor,Clear,9,Assault
2018-07-03,22:31:04,Assault,Bellandur,13.0919,77.5856,Female,55,Other,22,None,None,Overcast,35,Assault
2018-07-03,15:13:32,Forgery,Banashankari,13.1293,77.5375,Other,48,Female,56,None,Fatal,Snow,33,Embezzlement
2018-07-06,17:54:27,Burglary,HSR Layout,12.9021,77.5534,Other,63,Other,49,None,Major,Partly Cloudy,16,Embezzlement
2018-07-14,00:37:35,Embezzlement,Kamakshipalya,13.0991,77.7271,Other,57,Female,22,Knife,Fatal,Rain,26,Robbery
